job,graph,iter,anneal-power,quadratic-model,graph_class,tstop,shil-coeff,cubic-model,project
332,uf100-04.pubo,31,0,H4,oscillator_model/sat_pubo,100,0,H8,False
333,uf100-04.pubo,32,0,H4,oscillator_model/sat_pubo,100,0,H8,False
334,uf100-04.pubo,33,0,H4,oscillator_model/sat_pubo,100,0,H8,False
335,uf100-04.pubo,34,0,H4,oscillator_model/sat_pubo,100,0,H8,False
336,uf100-04.pubo,35,0,H4,oscillator_model/sat_pubo,100,0,H8,False
337,uf100-04.pubo,36,0,H4,oscillator_model/sat_pubo,100,0,H8,False
338,uf100-04.pubo,37,0,H4,oscillator_model/sat_pubo,100,0,H8,False
339,uf100-04.pubo,38,0,H4,oscillator_model/sat_pubo,100,0,H8,False
340,uf100-04.pubo,39,0,H4,oscillator_model/sat_pubo,100,0,H8,False
341,uf100-04.pubo,40,0,H4,oscillator_model/sat_pubo,100,0,H8,False
342,uf100-04.pubo,41,0,H4,oscillator_model/sat_pubo,100,0,H8,False
343,uf100-04.pubo,42,0,H4,oscillator_model/sat_pubo,100,0,H8,False
344,uf100-04.pubo,43,0,H4,oscillator_model/sat_pubo,100,0,H8,False
345,uf100-04.pubo,44,0,H4,oscillator_model/sat_pubo,100,0,H8,False
346,uf100-04.pubo,45,0,H4,oscillator_model/sat_pubo,100,0,H8,False
347,uf100-04.pubo,46,0,H4,oscillator_model/sat_pubo,100,0,H8,False
348,uf100-04.pubo,47,0,H4,oscillator_model/sat_pubo,100,0,H8,False
349,uf100-04.pubo,48,0,H4,oscillator_model/sat_pubo,100,0,H8,False
350,uf100-04.pubo,49,0,H4,oscillator_model/sat_pubo,100,0,H8,False
351,uf100-04.pubo,50,0,H4,oscillator_model/sat_pubo,100,0,H8,False
352,uf100-04.pubo,51,0,H4,oscillator_model/sat_pubo,100,0,H8,False
353,uf100-04.pubo,52,0,H4,oscillator_model/sat_pubo,100,0,H8,False
354,uf100-04.pubo,53,0,H4,oscillator_model/sat_pubo,100,0,H8,False
355,uf100-04.pubo,54,0,H4,oscillator_model/sat_pubo,100,0,H8,False
356,uf100-04.pubo,55,0,H4,oscillator_model/sat_pubo,100,0,H8,False
357,uf100-04.pubo,56,0,H4,oscillator_model/sat_pubo,100,0,H8,False
358,uf100-04.pubo,57,0,H4,oscillator_model/sat_pubo,100,0,H8,False
359,uf100-04.pubo,58,0,H4,oscillator_model/sat_pubo,100,0,H8,False
360,uf100-04.pubo,59,0,H4,oscillator_model/sat_pubo,100,0,H8,False
361,uf100-04.pubo,60,0,H4,oscillator_model/sat_pubo,100,0,H8,False
362,uf100-04.pubo,61,0,H4,oscillator_model/sat_pubo,100,0,H8,False
363,uf100-04.pubo,62,0,H4,oscillator_model/sat_pubo,100,0,H8,False
364,uf100-04.pubo,63,0,H4,oscillator_model/sat_pubo,100,0,H8,False
365,uf100-04.pubo,64,0,H4,oscillator_model/sat_pubo,100,0,H8,False
366,uf100-04.pubo,65,0,H4,oscillator_model/sat_pubo,100,0,H8,False
367,uf100-04.pubo,66,0,H4,oscillator_model/sat_pubo,100,0,H8,False
368,uf100-04.pubo,67,0,H4,oscillator_model/sat_pubo,100,0,H8,False
369,uf100-04.pubo,68,0,H4,oscillator_model/sat_pubo,100,0,H8,False
370,uf100-04.pubo,69,0,H4,oscillator_model/sat_pubo,100,0,H8,False
371,uf100-04.pubo,70,0,H4,oscillator_model/sat_pubo,100,0,H8,False
372,uf100-04.pubo,71,0,H4,oscillator_model/sat_pubo,100,0,H8,False
373,uf100-04.pubo,72,0,H4,oscillator_model/sat_pubo,100,0,H8,False
374,uf100-04.pubo,73,0,H4,oscillator_model/sat_pubo,100,0,H8,False
375,uf100-04.pubo,74,0,H4,oscillator_model/sat_pubo,100,0,H8,False
376,uf100-04.pubo,75,0,H4,oscillator_model/sat_pubo,100,0,H8,False
377,uf100-04.pubo,76,0,H4,oscillator_model/sat_pubo,100,0,H8,False
378,uf100-04.pubo,77,0,H4,oscillator_model/sat_pubo,100,0,H8,False
379,uf100-04.pubo,78,0,H4,oscillator_model/sat_pubo,100,0,H8,False
380,uf100-04.pubo,79,0,H4,oscillator_model/sat_pubo,100,0,H8,False
381,uf100-04.pubo,80,0,H4,oscillator_model/sat_pubo,100,0,H8,False
382,uf100-04.pubo,81,0,H4,oscillator_model/sat_pubo,100,0,H8,False
383,uf100-04.pubo,82,0,H4,oscillator_model/sat_pubo,100,0,H8,False
384,uf100-04.pubo,83,0,H4,oscillator_model/sat_pubo,100,0,H8,False
385,uf100-04.pubo,84,0,H4,oscillator_model/sat_pubo,100,0,H8,False
386,uf100-04.pubo,85,0,H4,oscillator_model/sat_pubo,100,0,H8,False
387,uf100-04.pubo,86,0,H4,oscillator_model/sat_pubo,100,0,H8,False
388,uf100-04.pubo,87,0,H4,oscillator_model/sat_pubo,100,0,H8,False
389,uf100-04.pubo,88,0,H4,oscillator_model/sat_pubo,100,0,H8,False
390,uf100-04.pubo,89,0,H4,oscillator_model/sat_pubo,100,0,H8,False
391,uf100-04.pubo,90,0,H4,oscillator_model/sat_pubo,100,0,H8,False
392,uf100-04.pubo,91,0,H4,oscillator_model/sat_pubo,100,0,H8,False
393,uf100-04.pubo,92,0,H4,oscillator_model/sat_pubo,100,0,H8,False
394,uf100-04.pubo,93,0,H4,oscillator_model/sat_pubo,100,0,H8,False
395,uf100-04.pubo,94,0,H4,oscillator_model/sat_pubo,100,0,H8,False
396,uf100-04.pubo,95,0,H4,oscillator_model/sat_pubo,100,0,H8,False
397,uf100-04.pubo,96,0,H4,oscillator_model/sat_pubo,100,0,H8,False
398,uf100-04.pubo,97,0,H4,oscillator_model/sat_pubo,100,0,H8,False
399,uf100-04.pubo,98,0,H4,oscillator_model/sat_pubo,100,0,H8,False
400,uf100-04.pubo,99,0,H4,oscillator_model/sat_pubo,100,0,H8,False
401,uf100-01.pubo,0,0,H4,oscillator_model/sat_pubo,100,0,H6,False
402,uf100-01.pubo,1,0,H4,oscillator_model/sat_pubo,100,0,H6,False
403,uf100-01.pubo,2,0,H4,oscillator_model/sat_pubo,100,0,H6,False
404,uf100-01.pubo,3,0,H4,oscillator_model/sat_pubo,100,0,H6,False
405,uf100-01.pubo,4,0,H4,oscillator_model/sat_pubo,100,0,H6,False
406,uf100-01.pubo,5,0,H4,oscillator_model/sat_pubo,100,0,H6,False
407,uf100-01.pubo,6,0,H4,oscillator_model/sat_pubo,100,0,H6,False
408,uf100-01.pubo,7,0,H4,oscillator_model/sat_pubo,100,0,H6,False
409,uf100-01.pubo,8,0,H4,oscillator_model/sat_pubo,100,0,H6,False
410,uf100-01.pubo,9,0,H4,oscillator_model/sat_pubo,100,0,H6,False
411,uf100-01.pubo,10,0,H4,oscillator_model/sat_pubo,100,0,H6,False
412,uf100-01.pubo,11,0,H4,oscillator_model/sat_pubo,100,0,H6,False
413,uf100-01.pubo,12,0,H4,oscillator_model/sat_pubo,100,0,H6,False
414,uf100-01.pubo,13,0,H4,oscillator_model/sat_pubo,100,0,H6,False
415,uf100-01.pubo,14,0,H4,oscillator_model/sat_pubo,100,0,H6,False
416,uf100-01.pubo,15,0,H4,oscillator_model/sat_pubo,100,0,H6,False
417,uf100-01.pubo,16,0,H4,oscillator_model/sat_pubo,100,0,H6,False
418,uf100-01.pubo,17,0,H4,oscillator_model/sat_pubo,100,0,H6,False
419,uf100-01.pubo,18,0,H4,oscillator_model/sat_pubo,100,0,H6,False
420,uf100-01.pubo,19,0,H4,oscillator_model/sat_pubo,100,0,H6,False
421,uf100-01.pubo,20,0,H4,oscillator_model/sat_pubo,100,0,H6,False
422,uf100-01.pubo,21,0,H4,oscillator_model/sat_pubo,100,0,H6,False
423,uf100-01.pubo,22,0,H4,oscillator_model/sat_pubo,100,0,H6,False
424,uf100-01.pubo,23,0,H4,oscillator_model/sat_pubo,100,0,H6,False
425,uf100-01.pubo,24,0,H4,oscillator_model/sat_pubo,100,0,H6,False
426,uf100-01.pubo,25,0,H4,oscillator_model/sat_pubo,100,0,H6,False
427,uf100-01.pubo,26,0,H4,oscillator_model/sat_pubo,100,0,H6,False
428,uf100-01.pubo,27,0,H4,oscillator_model/sat_pubo,100,0,H6,False
429,uf100-01.pubo,28,0,H4,oscillator_model/sat_pubo,100,0,H6,False
430,uf100-01.pubo,29,0,H4,oscillator_model/sat_pubo,100,0,H6,False
431,uf100-01.pubo,30,0,H4,oscillator_model/sat_pubo,100,0,H6,False
432,uf100-01.pubo,31,0,H4,oscillator_model/sat_pubo,100,0,H6,False
433,uf100-01.pubo,32,0,H4,oscillator_model/sat_pubo,100,0,H6,False
434,uf100-01.pubo,33,0,H4,oscillator_model/sat_pubo,100,0,H6,False
435,uf100-01.pubo,34,0,H4,oscillator_model/sat_pubo,100,0,H6,False
436,uf100-01.pubo,35,0,H4,oscillator_model/sat_pubo,100,0,H6,False
437,uf100-01.pubo,36,0,H4,oscillator_model/sat_pubo,100,0,H6,False
438,uf100-01.pubo,37,0,H4,oscillator_model/sat_pubo,100,0,H6,False
439,uf100-01.pubo,38,0,H4,oscillator_model/sat_pubo,100,0,H6,False
440,uf100-01.pubo,39,0,H4,oscillator_model/sat_pubo,100,0,H6,False
441,uf100-01.pubo,40,0,H4,oscillator_model/sat_pubo,100,0,H6,False
442,uf100-01.pubo,41,0,H4,oscillator_model/sat_pubo,100,0,H6,False
443,uf100-01.pubo,42,0,H4,oscillator_model/sat_pubo,100,0,H6,False
444,uf100-01.pubo,43,0,H4,oscillator_model/sat_pubo,100,0,H6,False
445,uf100-01.pubo,44,0,H4,oscillator_model/sat_pubo,100,0,H6,False
446,uf100-01.pubo,45,0,H4,oscillator_model/sat_pubo,100,0,H6,False
447,uf100-01.pubo,46,0,H4,oscillator_model/sat_pubo,100,0,H6,False
448,uf100-01.pubo,47,0,H4,oscillator_model/sat_pubo,100,0,H6,False
449,uf100-01.pubo,48,0,H4,oscillator_model/sat_pubo,100,0,H6,False
450,uf100-01.pubo,49,0,H4,oscillator_model/sat_pubo,100,0,H6,False
451,uf100-01.pubo,50,0,H4,oscillator_model/sat_pubo,100,0,H6,False
452,uf100-01.pubo,51,0,H4,oscillator_model/sat_pubo,100,0,H6,False
453,uf100-01.pubo,52,0,H4,oscillator_model/sat_pubo,100,0,H6,False
454,uf100-01.pubo,53,0,H4,oscillator_model/sat_pubo,100,0,H6,False
455,uf100-01.pubo,54,0,H4,oscillator_model/sat_pubo,100,0,H6,False
456,uf100-01.pubo,55,0,H4,oscillator_model/sat_pubo,100,0,H6,False
457,uf100-01.pubo,56,0,H4,oscillator_model/sat_pubo,100,0,H6,False
458,uf100-01.pubo,57,0,H4,oscillator_model/sat_pubo,100,0,H6,False
459,uf100-01.pubo,58,0,H4,oscillator_model/sat_pubo,100,0,H6,False
460,uf100-01.pubo,59,0,H4,oscillator_model/sat_pubo,100,0,H6,False
461,uf100-01.pubo,60,0,H4,oscillator_model/sat_pubo,100,0,H6,False
462,uf100-01.pubo,61,0,H4,oscillator_model/sat_pubo,100,0,H6,False
463,uf100-01.pubo,62,0,H4,oscillator_model/sat_pubo,100,0,H6,False
464,uf100-01.pubo,63,0,H4,oscillator_model/sat_pubo,100,0,H6,False
465,uf100-01.pubo,64,0,H4,oscillator_model/sat_pubo,100,0,H6,False
466,uf100-01.pubo,65,0,H4,oscillator_model/sat_pubo,100,0,H6,False
467,uf100-01.pubo,66,0,H4,oscillator_model/sat_pubo,100,0,H6,False
468,uf100-01.pubo,67,0,H4,oscillator_model/sat_pubo,100,0,H6,False
469,uf100-01.pubo,68,0,H4,oscillator_model/sat_pubo,100,0,H6,False
470,uf100-01.pubo,69,0,H4,oscillator_model/sat_pubo,100,0,H6,False
471,uf100-01.pubo,70,0,H4,oscillator_model/sat_pubo,100,0,H6,False
472,uf100-01.pubo,71,0,H4,oscillator_model/sat_pubo,100,0,H6,False
473,uf100-01.pubo,72,0,H4,oscillator_model/sat_pubo,100,0,H6,False
474,uf100-01.pubo,73,0,H4,oscillator_model/sat_pubo,100,0,H6,False
475,uf100-01.pubo,74,0,H4,oscillator_model/sat_pubo,100,0,H6,False
476,uf100-01.pubo,75,0,H4,oscillator_model/sat_pubo,100,0,H6,False
477,uf100-01.pubo,76,0,H4,oscillator_model/sat_pubo,100,0,H6,False
478,uf100-01.pubo,77,0,H4,oscillator_model/sat_pubo,100,0,H6,False
479,uf100-01.pubo,78,0,H4,oscillator_model/sat_pubo,100,0,H6,False
480,uf100-01.pubo,79,0,H4,oscillator_model/sat_pubo,100,0,H6,False
481,uf100-01.pubo,80,0,H4,oscillator_model/sat_pubo,100,0,H6,False
482,uf100-01.pubo,81,0,H4,oscillator_model/sat_pubo,100,0,H6,False
483,uf100-01.pubo,82,0,H4,oscillator_model/sat_pubo,100,0,H6,False
484,uf100-01.pubo,83,0,H4,oscillator_model/sat_pubo,100,0,H6,False
485,uf100-01.pubo,84,0,H4,oscillator_model/sat_pubo,100,0,H6,False
486,uf100-01.pubo,85,0,H4,oscillator_model/sat_pubo,100,0,H6,False
487,uf100-01.pubo,86,0,H4,oscillator_model/sat_pubo,100,0,H6,False
488,uf100-01.pubo,87,0,H4,oscillator_model/sat_pubo,100,0,H6,False
489,uf100-01.pubo,88,0,H4,oscillator_model/sat_pubo,100,0,H6,False
490,uf100-01.pubo,89,0,H4,oscillator_model/sat_pubo,100,0,H6,False
491,uf100-01.pubo,90,0,H4,oscillator_model/sat_pubo,100,0,H6,False
492,uf100-01.pubo,91,0,H4,oscillator_model/sat_pubo,100,0,H6,False
493,uf100-01.pubo,92,0,H4,oscillator_model/sat_pubo,100,0,H6,False
494,uf100-01.pubo,93,0,H4,oscillator_model/sat_pubo,100,0,H6,False
495,uf100-01.pubo,94,0,H4,oscillator_model/sat_pubo,100,0,H6,False
496,uf100-01.pubo,95,0,H4,oscillator_model/sat_pubo,100,0,H6,False
497,uf100-01.pubo,96,0,H4,oscillator_model/sat_pubo,100,0,H6,False
498,uf100-01.pubo,97,0,H4,oscillator_model/sat_pubo,100,0,H6,False
499,uf100-01.pubo,98,0,H4,oscillator_model/sat_pubo,100,0,H6,False
500,uf100-01.pubo,99,0,H4,oscillator_model/sat_pubo,100,0,H6,False
501,uf100-02.pubo,0,0,H4,oscillator_model/sat_pubo,100,0,H6,False
502,uf100-02.pubo,1,0,H4,oscillator_model/sat_pubo,100,0,H6,False
503,uf100-02.pubo,2,0,H4,oscillator_model/sat_pubo,100,0,H6,False
504,uf100-02.pubo,3,0,H4,oscillator_model/sat_pubo,100,0,H6,False
505,uf100-02.pubo,4,0,H4,oscillator_model/sat_pubo,100,0,H6,False
506,uf100-02.pubo,5,0,H4,oscillator_model/sat_pubo,100,0,H6,False
507,uf100-02.pubo,6,0,H4,oscillator_model/sat_pubo,100,0,H6,False
508,uf100-02.pubo,7,0,H4,oscillator_model/sat_pubo,100,0,H6,False
509,uf100-02.pubo,8,0,H4,oscillator_model/sat_pubo,100,0,H6,False
510,uf100-02.pubo,9,0,H4,oscillator_model/sat_pubo,100,0,H6,False
511,uf100-02.pubo,10,0,H4,oscillator_model/sat_pubo,100,0,H6,False
512,uf100-02.pubo,11,0,H4,oscillator_model/sat_pubo,100,0,H6,False
513,uf100-02.pubo,12,0,H4,oscillator_model/sat_pubo,100,0,H6,False
514,uf100-02.pubo,13,0,H4,oscillator_model/sat_pubo,100,0,H6,False
515,uf100-02.pubo,14,0,H4,oscillator_model/sat_pubo,100,0,H6,False
516,uf100-02.pubo,15,0,H4,oscillator_model/sat_pubo,100,0,H6,False
517,uf100-02.pubo,16,0,H4,oscillator_model/sat_pubo,100,0,H6,False
518,uf100-02.pubo,17,0,H4,oscillator_model/sat_pubo,100,0,H6,False
519,uf100-02.pubo,18,0,H4,oscillator_model/sat_pubo,100,0,H6,False
520,uf100-02.pubo,19,0,H4,oscillator_model/sat_pubo,100,0,H6,False
521,uf100-02.pubo,20,0,H4,oscillator_model/sat_pubo,100,0,H6,False
522,uf100-02.pubo,21,0,H4,oscillator_model/sat_pubo,100,0,H6,False
523,uf100-02.pubo,22,0,H4,oscillator_model/sat_pubo,100,0,H6,False
524,uf100-02.pubo,23,0,H4,oscillator_model/sat_pubo,100,0,H6,False
525,uf100-02.pubo,24,0,H4,oscillator_model/sat_pubo,100,0,H6,False
526,uf100-02.pubo,25,0,H4,oscillator_model/sat_pubo,100,0,H6,False
527,uf100-02.pubo,26,0,H4,oscillator_model/sat_pubo,100,0,H6,False
528,uf100-02.pubo,27,0,H4,oscillator_model/sat_pubo,100,0,H6,False
529,uf100-02.pubo,28,0,H4,oscillator_model/sat_pubo,100,0,H6,False
530,uf100-02.pubo,29,0,H4,oscillator_model/sat_pubo,100,0,H6,False
531,uf100-02.pubo,30,0,H4,oscillator_model/sat_pubo,100,0,H6,False
532,uf100-02.pubo,31,0,H4,oscillator_model/sat_pubo,100,0,H6,False
533,uf100-02.pubo,32,0,H4,oscillator_model/sat_pubo,100,0,H6,False
534,uf100-02.pubo,33,0,H4,oscillator_model/sat_pubo,100,0,H6,False
535,uf100-02.pubo,34,0,H4,oscillator_model/sat_pubo,100,0,H6,False
536,uf100-02.pubo,35,0,H4,oscillator_model/sat_pubo,100,0,H6,False
537,uf100-02.pubo,36,0,H4,oscillator_model/sat_pubo,100,0,H6,False
538,uf100-02.pubo,37,0,H4,oscillator_model/sat_pubo,100,0,H6,False
539,uf100-02.pubo,38,0,H4,oscillator_model/sat_pubo,100,0,H6,False
540,uf100-02.pubo,39,0,H4,oscillator_model/sat_pubo,100,0,H6,False
541,uf100-02.pubo,40,0,H4,oscillator_model/sat_pubo,100,0,H6,False
542,uf100-02.pubo,41,0,H4,oscillator_model/sat_pubo,100,0,H6,False
543,uf100-02.pubo,42,0,H4,oscillator_model/sat_pubo,100,0,H6,False
544,uf100-02.pubo,43,0,H4,oscillator_model/sat_pubo,100,0,H6,False
545,uf100-02.pubo,44,0,H4,oscillator_model/sat_pubo,100,0,H6,False
546,uf100-02.pubo,45,0,H4,oscillator_model/sat_pubo,100,0,H6,False
547,uf100-02.pubo,46,0,H4,oscillator_model/sat_pubo,100,0,H6,False
548,uf100-02.pubo,47,0,H4,oscillator_model/sat_pubo,100,0,H6,False
549,uf100-02.pubo,48,0,H4,oscillator_model/sat_pubo,100,0,H6,False
550,uf100-02.pubo,49,0,H4,oscillator_model/sat_pubo,100,0,H6,False
551,uf100-02.pubo,50,0,H4,oscillator_model/sat_pubo,100,0,H6,False
552,uf100-02.pubo,51,0,H4,oscillator_model/sat_pubo,100,0,H6,False
553,uf100-02.pubo,52,0,H4,oscillator_model/sat_pubo,100,0,H6,False
554,uf100-02.pubo,53,0,H4,oscillator_model/sat_pubo,100,0,H6,False
555,uf100-02.pubo,54,0,H4,oscillator_model/sat_pubo,100,0,H6,False
556,uf100-02.pubo,55,0,H4,oscillator_model/sat_pubo,100,0,H6,False
557,uf100-02.pubo,56,0,H4,oscillator_model/sat_pubo,100,0,H6,False
558,uf100-02.pubo,57,0,H4,oscillator_model/sat_pubo,100,0,H6,False
559,uf100-02.pubo,58,0,H4,oscillator_model/sat_pubo,100,0,H6,False
560,uf100-02.pubo,59,0,H4,oscillator_model/sat_pubo,100,0,H6,False
561,uf100-02.pubo,60,0,H4,oscillator_model/sat_pubo,100,0,H6,False
562,uf100-02.pubo,61,0,H4,oscillator_model/sat_pubo,100,0,H6,False
563,uf100-02.pubo,62,0,H4,oscillator_model/sat_pubo,100,0,H6,False
564,uf100-02.pubo,63,0,H4,oscillator_model/sat_pubo,100,0,H6,False
565,uf100-02.pubo,64,0,H4,oscillator_model/sat_pubo,100,0,H6,False
566,uf100-02.pubo,65,0,H4,oscillator_model/sat_pubo,100,0,H6,False
567,uf100-02.pubo,66,0,H4,oscillator_model/sat_pubo,100,0,H6,False
568,uf100-02.pubo,67,0,H4,oscillator_model/sat_pubo,100,0,H6,False
569,uf100-02.pubo,68,0,H4,oscillator_model/sat_pubo,100,0,H6,False
570,uf100-02.pubo,69,0,H4,oscillator_model/sat_pubo,100,0,H6,False
571,uf100-02.pubo,70,0,H4,oscillator_model/sat_pubo,100,0,H6,False
572,uf100-02.pubo,71,0,H4,oscillator_model/sat_pubo,100,0,H6,False
573,uf100-02.pubo,72,0,H4,oscillator_model/sat_pubo,100,0,H6,False
574,uf100-02.pubo,73,0,H4,oscillator_model/sat_pubo,100,0,H6,False
575,uf100-02.pubo,74,0,H4,oscillator_model/sat_pubo,100,0,H6,False
576,uf100-02.pubo,75,0,H4,oscillator_model/sat_pubo,100,0,H6,False
577,uf100-02.pubo,76,0,H4,oscillator_model/sat_pubo,100,0,H6,False
578,uf100-02.pubo,77,0,H4,oscillator_model/sat_pubo,100,0,H6,False
579,uf100-02.pubo,78,0,H4,oscillator_model/sat_pubo,100,0,H6,False
580,uf100-02.pubo,79,0,H4,oscillator_model/sat_pubo,100,0,H6,False
581,uf100-02.pubo,80,0,H4,oscillator_model/sat_pubo,100,0,H6,False
582,uf100-02.pubo,81,0,H4,oscillator_model/sat_pubo,100,0,H6,False
583,uf100-02.pubo,82,0,H4,oscillator_model/sat_pubo,100,0,H6,False
584,uf100-02.pubo,83,0,H4,oscillator_model/sat_pubo,100,0,H6,False
585,uf100-02.pubo,84,0,H4,oscillator_model/sat_pubo,100,0,H6,False
586,uf100-02.pubo,85,0,H4,oscillator_model/sat_pubo,100,0,H6,False
587,uf100-02.pubo,86,0,H4,oscillator_model/sat_pubo,100,0,H6,False
588,uf100-02.pubo,87,0,H4,oscillator_model/sat_pubo,100,0,H6,False
589,uf100-02.pubo,88,0,H4,oscillator_model/sat_pubo,100,0,H6,False
590,uf100-02.pubo,89,0,H4,oscillator_model/sat_pubo,100,0,H6,False
591,uf100-02.pubo,90,0,H4,oscillator_model/sat_pubo,100,0,H6,False
592,uf100-02.pubo,91,0,H4,oscillator_model/sat_pubo,100,0,H6,False
593,uf100-02.pubo,92,0,H4,oscillator_model/sat_pubo,100,0,H6,False
594,uf100-02.pubo,93,0,H4,oscillator_model/sat_pubo,100,0,H6,False
595,uf100-02.pubo,94,0,H4,oscillator_model/sat_pubo,100,0,H6,False
596,uf100-02.pubo,95,0,H4,oscillator_model/sat_pubo,100,0,H6,False
597,uf100-02.pubo,96,0,H4,oscillator_model/sat_pubo,100,0,H6,False
598,uf100-02.pubo,97,0,H4,oscillator_model/sat_pubo,100,0,H6,False
599,uf100-02.pubo,98,0,H4,oscillator_model/sat_pubo,100,0,H6,False
600,uf100-02.pubo,99,0,H4,oscillator_model/sat_pubo,100,0,H6,False
601,uf100-03.pubo,0,0,H4,oscillator_model/sat_pubo,100,0,H6,False
602,uf100-03.pubo,1,0,H4,oscillator_model/sat_pubo,100,0,H6,False
603,uf100-03.pubo,2,0,H4,oscillator_model/sat_pubo,100,0,H6,False
604,uf100-03.pubo,3,0,H4,oscillator_model/sat_pubo,100,0,H6,False
605,uf100-03.pubo,4,0,H4,oscillator_model/sat_pubo,100,0,H6,False
606,uf100-03.pubo,5,0,H4,oscillator_model/sat_pubo,100,0,H6,False
607,uf100-03.pubo,6,0,H4,oscillator_model/sat_pubo,100,0,H6,False
608,uf100-03.pubo,7,0,H4,oscillator_model/sat_pubo,100,0,H6,False
609,uf100-03.pubo,8,0,H4,oscillator_model/sat_pubo,100,0,H6,False
610,uf100-03.pubo,9,0,H4,oscillator_model/sat_pubo,100,0,H6,False
611,uf100-03.pubo,10,0,H4,oscillator_model/sat_pubo,100,0,H6,False
612,uf100-03.pubo,11,0,H4,oscillator_model/sat_pubo,100,0,H6,False
613,uf100-03.pubo,12,0,H4,oscillator_model/sat_pubo,100,0,H6,False
614,uf100-03.pubo,13,0,H4,oscillator_model/sat_pubo,100,0,H6,False
615,uf100-03.pubo,14,0,H4,oscillator_model/sat_pubo,100,0,H6,False
616,uf100-03.pubo,15,0,H4,oscillator_model/sat_pubo,100,0,H6,False
617,uf100-03.pubo,16,0,H4,oscillator_model/sat_pubo,100,0,H6,False
618,uf100-03.pubo,17,0,H4,oscillator_model/sat_pubo,100,0,H6,False
619,uf100-03.pubo,18,0,H4,oscillator_model/sat_pubo,100,0,H6,False
620,uf100-03.pubo,19,0,H4,oscillator_model/sat_pubo,100,0,H6,False
621,uf100-03.pubo,20,0,H4,oscillator_model/sat_pubo,100,0,H6,False
622,uf100-03.pubo,21,0,H4,oscillator_model/sat_pubo,100,0,H6,False
623,uf100-03.pubo,22,0,H4,oscillator_model/sat_pubo,100,0,H6,False
624,uf100-03.pubo,23,0,H4,oscillator_model/sat_pubo,100,0,H6,False
625,uf100-03.pubo,24,0,H4,oscillator_model/sat_pubo,100,0,H6,False
626,uf100-03.pubo,25,0,H4,oscillator_model/sat_pubo,100,0,H6,False
627,uf100-03.pubo,26,0,H4,oscillator_model/sat_pubo,100,0,H6,False
628,uf100-03.pubo,27,0,H4,oscillator_model/sat_pubo,100,0,H6,False
629,uf100-03.pubo,28,0,H4,oscillator_model/sat_pubo,100,0,H6,False
630,uf100-03.pubo,29,0,H4,oscillator_model/sat_pubo,100,0,H6,False
631,uf100-03.pubo,30,0,H4,oscillator_model/sat_pubo,100,0,H6,False
632,uf100-03.pubo,31,0,H4,oscillator_model/sat_pubo,100,0,H6,False
633,uf100-03.pubo,32,0,H4,oscillator_model/sat_pubo,100,0,H6,False
634,uf100-03.pubo,33,0,H4,oscillator_model/sat_pubo,100,0,H6,False
635,uf100-03.pubo,34,0,H4,oscillator_model/sat_pubo,100,0,H6,False
636,uf100-03.pubo,35,0,H4,oscillator_model/sat_pubo,100,0,H6,False
637,uf100-03.pubo,36,0,H4,oscillator_model/sat_pubo,100,0,H6,False
638,uf100-03.pubo,37,0,H4,oscillator_model/sat_pubo,100,0,H6,False
639,uf100-03.pubo,38,0,H4,oscillator_model/sat_pubo,100,0,H6,False
640,uf100-03.pubo,39,0,H4,oscillator_model/sat_pubo,100,0,H6,False
641,uf100-03.pubo,40,0,H4,oscillator_model/sat_pubo,100,0,H6,False
642,uf100-03.pubo,41,0,H4,oscillator_model/sat_pubo,100,0,H6,False
643,uf100-03.pubo,42,0,H4,oscillator_model/sat_pubo,100,0,H6,False
644,uf100-03.pubo,43,0,H4,oscillator_model/sat_pubo,100,0,H6,False
645,uf100-03.pubo,44,0,H4,oscillator_model/sat_pubo,100,0,H6,False
646,uf100-03.pubo,45,0,H4,oscillator_model/sat_pubo,100,0,H6,False
647,uf100-03.pubo,46,0,H4,oscillator_model/sat_pubo,100,0,H6,False
648,uf100-03.pubo,47,0,H4,oscillator_model/sat_pubo,100,0,H6,False
649,uf100-03.pubo,48,0,H4,oscillator_model/sat_pubo,100,0,H6,False
650,uf100-03.pubo,49,0,H4,oscillator_model/sat_pubo,100,0,H6,False
651,uf100-03.pubo,50,0,H4,oscillator_model/sat_pubo,100,0,H6,False
652,uf100-03.pubo,51,0,H4,oscillator_model/sat_pubo,100,0,H6,False
653,uf100-03.pubo,52,0,H4,oscillator_model/sat_pubo,100,0,H6,False
654,uf100-03.pubo,53,0,H4,oscillator_model/sat_pubo,100,0,H6,False
655,uf100-03.pubo,54,0,H4,oscillator_model/sat_pubo,100,0,H6,False
656,uf100-03.pubo,55,0,H4,oscillator_model/sat_pubo,100,0,H6,False
657,uf100-03.pubo,56,0,H4,oscillator_model/sat_pubo,100,0,H6,False
658,uf100-03.pubo,57,0,H4,oscillator_model/sat_pubo,100,0,H6,False
659,uf100-03.pubo,58,0,H4,oscillator_model/sat_pubo,100,0,H6,False
660,uf100-03.pubo,59,0,H4,oscillator_model/sat_pubo,100,0,H6,False
661,uf100-03.pubo,60,0,H4,oscillator_model/sat_pubo,100,0,H6,False
662,uf100-03.pubo,61,0,H4,oscillator_model/sat_pubo,100,0,H6,False
663,uf100-03.pubo,62,0,H4,oscillator_model/sat_pubo,100,0,H6,False
